member_id,join_date,unit,plan,acquisition_channel,age_group,monthly_fee,cancel_date,status,tenure_months,member_key
M104885,2024-05-02,North,Premium,Instagram,18-24,189.9,,Active,27,4886
M104886,2024-01-10,Downtown,Basic,Walk-in,18-24,99.9,,Active,31,4887
M104887,2025-06-11,West,Premium,Instagram,35-44,189.9,,Active,14,4888
M104888,2024-09-22,West,Plus,Walk-in,25-34,139.9,,Active,22,4889
M104889,2025-12-01,South,Basic,Google Ads,25-34,99.9,,Active,8,4890
M104890,2024-08-02,Downtown,Plus,Referral,25-34,139.9,2026-01-02,Cancelled,17,4891
M104891,2024-09-05,South,Basic,Walk-in,25-34,99.9,2026-05-05,Cancelled,20,4892
M104892,2025-08-02,North,Plus,Corporate,18-24,139.9,2026-07-02,Cancelled,11,4893
M104893,2025-10-27,University,Premium,Corporate,25-34,189.9,,Active,9,4894
M104894,2024-09-08,Downtown,Plus,Walk-in,18-24,139.9,,Active,23,4895
M104895,2025-09-04,University,Plus,Organic,18-24,139.9,,Active,11,4896
M104896,2025-11-25,University,Premium,Referral,45-54,189.9,,Active,8,4897
M104897,2024-08-14,Downtown,Plus,Walk-in,55+,139.9,2025-04-14,Cancelled,8,4898
M104898,2024-02-02,University,Premium,Walk-in,55+,189.9,,Active,30,4899
M104899,2026-03-14,East,Basic,Google Ads,35-44,99.9,,Active,5,4900
M104900,2024-06-18,East,Plus,Google Ads,35-44,139.9,2026-04-18,Cancelled,22,4901
M104901,2024-12-23,North,Premium,Google Ads,25-34,189.9,,Active,19,4902
M104902,2025-01-06,Downtown,Premium,Walk-in,45-54,189.9,,Active,19,4903
M104903,2024-06-09,University,Plus,Google Ads,25-34,139.9,,Active,26,4904
M104904,2026-06-10,South,Premium,Instagram,25-34,189.9,,Active,2,4905
M104905,2024-01-14,South,Basic,Walk-in,35-44,99.9,2025-08-14,Cancelled,19,4906
M104906,2026-05-16,North,Basic,Instagram,25-34,99.9,2026-07-16,Cancelled,2,4907
M104907,2024-07-30,North,Plus,Walk-in,25-34,139.9,2025-03-30,Cancelled,8,4908
M104908,2025-02-08,West,Basic,Google Ads,25-34,99.9,2026-05-08,Cancelled,15,4909
M104909,2025-12-07,South,Plus,Google Ads,55+,139.9,,Active,8,4910
M104910,2025-08-05,South,Premium,Google Ads,35-44,189.9,,Active,12,4911
M104911,2025-05-13,South,Plus,Google Ads,25-34,139.9,,Active,15,4912
M104912,2025-12-19,University,Plus,Organic,25-34,139.9,,Active,7,4913
M104913,2024-11-03,Downtown,Basic,Instagram,55+,99.9,,Active,21,4914
M104914,2025-10-21,University,Premium,Walk-in,25-34,189.9,,Active,9,4915
M104915,2026-04-18,University,Basic,Organic,18-24,99.9,,Active,3,4916
M104916,2024-07-03,University,Plus,Google Ads,18-24,139.9,2024-12-03,Cancelled,5,4917
M104917,2024-05-19,West,Premium,Instagram,35-44,189.9,,Active,26,4918
M104918,2026-06-25,East,Plus,Walk-in,35-44,139.9,,Active,1,4919
M104919,2024-07-06,Downtown,Basic,Organic,25-34,99.9,,Active,25,4920
M104920,2024-01-08,University,Plus,Corporate,35-44,139.9,,Active,31,4921
M104921,2024-03-13,University,Basic,Google Ads,35-44,99.9,2025-06-13,Cancelled,15,4922
M104922,2026-05-11,East,Basic,Corporate,18-24,99.9,2026-07-11,Cancelled,2,4923
M104923,2026-02-09,North,Plus,Organic,25-34,139.9,,Active,6,4924
M104924,2025-01-18,East,Plus,Referral,35-44,139.9,,Active,18,4925
M104925,2024-09-27,Downtown,Plus,Corporate,25-34,139.9,2025-05-27,Cancelled,8,4926
M104926,2026-06-19,East,Basic,Instagram,25-34,99.9,,Active,1,4927
M104927,2024-02-08,North,Premium,Instagram,45-54,189.9,,Active,30,4928
M104928,2025-02-15,University,Premium,Referral,55+,189.9,,Active,17,4929
M104929,2024-11-03,West,Premium,Organic,25-34,189.9,,Active,21,4930
M104930,2024-05-17,Downtown,Basic,Instagram,35-44,99.9,2025-04-17,Cancelled,11,4931
M104931,2024-04-29,South,Plus,Instagram,45-54,139.9,,Active,27,4932
M104932,2024-07-29,University,Basic,Referral,18-24,99.9,,Active,24,4933
M104933,2024-10-23,West,Premium,Organic,35-44,189.9,,Active,21,4934
M104934,2024-03-22,East,Plus,Corporate,18-24,139.9,,Active,28,4935
M104935,2024-09-14,South,Basic,Organic,18-24,99.9,,Active,23,4936
M104936,2024-09-06,Downtown,Basic,Referral,35-44,99.9,,Active,23,4937
M104937,2024-01-12,East,Plus,Instagram,35-44,139.9,,Active,31,4938
M104938,2026-01-12,University,Basic,Organic,45-54,99.9,,Active,7,4939
M104939,2025-04-28,University,Premium,Corporate,35-44,189.9,,Active,15,4940
M104940,2025-02-20,Downtown,Basic,Google Ads,18-24,99.9,2025-08-20,Cancelled,6,4941
M104941,2025-08-17,Downtown,Plus,Organic,45-54,139.9,2025-12-17,Cancelled,4,4942
M104942,2025-12-08,University,Premium,Corporate,25-34,189.9,,Active,8,4943
M104943,2024-12-28,North,Plus,Instagram,35-44,139.9,,Active,19,4944
M104944,2025-04-02,North,Plus,Instagram,18-24,139.9,,Active,16,4945
M104945,2024-05-14,North,Plus,Instagram,45-54,139.9,,Active,27,4946
M104946,2024-05-26,Downtown,Plus,Corporate,35-44,139.9,,Active,26,4947
M104947,2024-05-14,West,Premium,Organic,18-24,189.9,2025-02-14,Cancelled,9,4948
M104948,2024-06-01,South,Plus,Corporate,35-44,139.9,2024-10-01,Cancelled,4,4949
M104949,2026-05-24,University,Premium,Referral,35-44,189.9,,Active,2,4950
M104950,2026-06-14,Downtown,Plus,Organic,55+,139.9,,Active,2,4951
M104951,2024-06-13,Downtown,Basic,Organic,45-54,99.9,,Active,26,4952
M104952,2024-05-28,North,Plus,Google Ads,45-54,139.9,,Active,26,4953
M104953,2026-04-05,Downtown,Plus,Corporate,35-44,139.9,,Active,4,4954
M104954,2024-10-29,Downtown,Basic,Organic,35-44,99.9,2025-09-29,Cancelled,11,4955
M104955,2025-11-16,University,Premium,Corporate,18-24,189.9,2026-07-16,Cancelled,8,4956
M104956,2025-05-03,Downtown,Plus,Google Ads,25-34,139.9,,Active,15,4957
M104957,2024-03-18,East,Basic,Google Ads,45-54,99.9,2024-07-18,Cancelled,4,4958
M104958,2024-11-15,West,Premium,Organic,25-34,189.9,,Active,20,4959
M104959,2024-04-16,West,Premium,Google Ads,25-34,189.9,,Active,27,4960
M104960,2024-10-14,University,Basic,Corporate,25-34,99.9,,Active,22,4961
M104961,2025-09-09,West,Basic,Google Ads,45-54,99.9,2026-07-09,Cancelled,10,4962
M104962,2026-03-11,South,Premium,Organic,35-44,189.9,,Active,5,4963
M104963,2026-06-11,West,Basic,Referral,25-34,99.9,,Active,2,4964
M104964,2026-02-26,North,Plus,Corporate,35-44,139.9,,Active,5,4965
M104965,2026-05-06,Downtown,Basic,Instagram,45-54,99.9,,Active,3,4966
M104966,2025-06-25,South,Plus,Corporate,18-24,139.9,,Active,13,4967
M104967,2024-07-22,East,Plus,Referral,35-44,139.9,2024-09-22,Cancelled,2,4968
M104968,2026-06-22,South,Plus,Google Ads,45-54,139.9,,Active,1,4969
M104969,2025-12-01,North,Plus,Instagram,25-34,139.9,,Active,8,4970
M104970,2025-04-10,Downtown,Premium,Instagram,45-54,189.9,2026-07-10,Cancelled,15,4971
M104971,2024-01-18,East,Plus,Referral,35-44,139.9,,Active,30,4972
M104972,2025-02-09,Downtown,Basic,Walk-in,35-44,99.9,,Active,18,4973
M104973,2025-07-01,Downtown,Plus,Corporate,55+,139.9,,Active,13,4974
M104974,2025-06-22,Downtown,Basic,Corporate,35-44,99.9,,Active,13,4975
M104975,2025-07-30,East,Premium,Instagram,55+,189.9,,Active,12,4976
M104976,2026-05-02,East,Basic,Instagram,25-34,99.9,,Active,3,4977
M104977,2024-06-19,South,Basic,Walk-in,25-34,99.9,2025-03-19,Cancelled,9,4978
M104978,2024-07-09,Downtown,Plus,Organic,25-34,139.9,,Active,25,4979
M104979,2024-03-02,Downtown,Basic,Instagram,25-34,99.9,,Active,29,4980
M104980,2026-04-18,East,Basic,Organic,25-34,99.9,2026-06-18,Cancelled,2,4981
M104981,2026-05-01,North,Basic,Instagram,18-24,99.9,2026-07-01,Cancelled,2,4982
M104982,2025-01-11,North,Basic,Google Ads,35-44,99.9,,Active,19,4983
M104983,2026-04-12,North,Premium,Organic,18-24,189.9,,Active,4,4984
M104984,2025-01-27,South,Plus,Google Ads,18-24,139.9,,Active,18,4985
M104985,2025-11-15,East,Plus,Organic,25-34,139.9,,Active,8,4986
M104986,2025-08-20,West,Basic,Corporate,45-54,99.9,,Active,11,4987
M104987,2025-02-12,North,Basic,Organic,25-34,99.9,,Active,18,4988
M104988,2025-01-31,University,Basic,Instagram,25-34,99.9,2025-08-31,Cancelled,7,4989
M104989,2024-10-31,University,Basic,Corporate,35-44,99.9,,Active,21,4990
M104990,2024-08-16,West,Plus,Instagram,25-34,139.9,,Active,23,4991
M104991,2024-04-13,University,Basic,Walk-in,18-24,99.9,2024-10-13,Cancelled,6,4992
M104992,2024-04-30,University,Plus,Organic,35-44,139.9,2025-04-30,Cancelled,12,4993
M104993,2026-01-29,West,Basic,Instagram,18-24,99.9,,Active,6,4994
M104994,2025-06-30,East,Plus,Referral,18-24,139.9,2026-05-30,Cancelled,11,4995
M104995,2024-01-20,Downtown,Basic,Instagram,18-24,99.9,2025-10-20,Cancelled,21,4996
M104996,2024-07-19,Downtown,Premium,Walk-in,35-44,189.9,,Active,24,4997
M104997,2024-07-23,South,Premium,Google Ads,18-24,189.9,,Active,24,4998
M104998,2025-04-27,East,Basic,Google Ads,35-44,99.9,,Active,15,4999
M104999,2026-01-19,Downtown,Plus,Google Ads,25-34,139.9,,Active,6,5000
M105000,2024-10-16,East,Premium,Google Ads,45-54,189.9,,Active,21,5001
M105001,2026-02-02,East,Premium,Walk-in,35-44,189.9,2026-07-02,Cancelled,5,5002
M105002,2024-01-27,Downtown,Plus,Google Ads,25-34,139.9,,Active,30,5003
M105003,2024-02-23,Downtown,Basic,Google Ads,25-34,99.9,2024-11-23,Cancelled,9,5004
M105004,2024-11-29,Downtown,Basic,Walk-in,25-34,99.9,,Active,20,5005
M105005,2024-07-30,South,Plus,Instagram,18-24,139.9,,Active,24,5006
M105006,2025-01-22,East,Plus,Google Ads,18-24,139.9,,Active,18,5007
M105007,2025-03-15,Downtown,Plus,Corporate,18-24,139.9,,Active,17,5008
M105008,2024-02-13,South,Plus,Google Ads,18-24,139.9,,Active,30,5009
M105009,2024-07-24,Downtown,Basic,Organic,25-34,99.9,,Active,24,5010
M105010,2025-07-11,Downtown,Plus,Instagram,25-34,139.9,2026-06-11,Cancelled,11,5011
M105011,2026-01-15,Downtown,Plus,Instagram,35-44,139.9,2026-03-15,Cancelled,2,5012
M105012,2025-08-31,South,Basic,Referral,18-24,99.9,,Active,11,5013
M105013,2025-05-24,Downtown,Plus,Instagram,35-44,139.9,,Active,14,5014
M105014,2026-05-13,North,Plus,Organic,25-34,139.9,,Active,3,5015
M105015,2024-09-12,North,Plus,Corporate,35-44,139.9,,Active,23,5016
M105016,2024-10-09,Downtown,Premium,Organic,45-54,189.9,,Active,22,5017
M105017,2025-05-23,South,Plus,Organic,55+,139.9,,Active,14,5018
M105018,2024-01-30,University,Basic,Instagram,25-34,99.9,,Active,30,5019
M105019,2025-07-24,West,Basic,Instagram,45-54,99.9,2026-06-24,Cancelled,11,5020
M105020,2024-07-02,East,Plus,Organic,25-34,139.9,2024-11-02,Cancelled,4,5021
M105021,2025-05-04,West,Plus,Google Ads,18-24,139.9,,Active,15,5022
M105022,2026-01-16,Downtown,Basic,Google Ads,25-34,99.9,,Active,6,5023
M105023,2026-06-27,East,Plus,Google Ads,35-44,139.9,,Active,1,5024
M105024,2024-10-28,North,Plus,Instagram,18-24,139.9,,Active,21,5025
M105025,2026-04-14,East,Basic,Organic,18-24,99.9,,Active,4,5026
M105026,2024-10-02,Downtown,Plus,Google Ads,35-44,139.9,2026-07-02,Cancelled,21,5027
M105027,2025-11-09,East,Basic,Google Ads,18-24,99.9,,Active,9,5028
M105028,2025-03-15,University,Basic,Referral,18-24,99.9,2026-05-15,Cancelled,14,5029
M105029,2025-07-11,University,Basic,Google Ads,25-34,99.9,,Active,13,5030
M105030,2024-05-12,University,Plus,Organic,18-24,139.9,,Active,27,5031
M105031,2025-04-03,Downtown,Basic,Google Ads,25-34,99.9,2026-03-03,Cancelled,11,5032
M105032,2025-05-15,South,Plus,Corporate,25-34,139.9,,Active,15,5033
M105033,2025-12-29,South,Plus,Instagram,25-34,139.9,,Active,7,5034
M105034,2025-12-08,East,Premium,Google Ads,25-34,189.9,,Active,8,5035
M105035,2025-03-12,University,Plus,Google Ads,18-24,139.9,,Active,17,5036
M105036,2026-04-11,University,Basic,Instagram,45-54,99.9,2026-07-11,Cancelled,3,5037
M105037,2024-12-26,University,Basic,Google Ads,25-34,99.9,2025-08-26,Cancelled,8,5038
M105038,2025-10-21,University,Premium,Instagram,35-44,189.9,,Active,9,5039
M105039,2024-09-21,South,Plus,Walk-in,25-34,139.9,2026-03-21,Cancelled,18,5040
M105040,2025-07-24,East,Plus,Referral,18-24,139.9,,Active,12,5041
M105041,2025-12-01,Downtown,Plus,Corporate,25-34,139.9,2026-04-01,Cancelled,4,5042
M105042,2025-01-17,North,Premium,Referral,25-34,189.9,,Active,18,5043
M105043,2026-02-19,North,Premium,Referral,35-44,189.9,,Active,5,5044
M105044,2024-12-26,Downtown,Basic,Instagram,18-24,99.9,2025-12-26,Cancelled,12,5045
M105045,2024-06-11,Downtown,Plus,Google Ads,35-44,139.9,,Active,26,5046
M105046,2026-03-21,East,Plus,Walk-in,25-34,139.9,,Active,4,5047
M105047,2026-02-24,Downtown,Plus,Organic,25-34,139.9,,Active,5,5048
M105048,2024-05-05,West,Plus,Corporate,45-54,139.9,,Active,27,5049
M105049,2025-12-05,East,Basic,Google Ads,45-54,99.9,,Active,8,5050
M105050,2024-06-03,West,Basic,Referral,45-54,99.9,,Active,26,5051
M105051,2024-10-01,West,Basic,Instagram,18-24,99.9,2025-04-01,Cancelled,6,5052
M105052,2025-07-28,Downtown,Basic,Google Ads,25-34,99.9,2026-05-28,Cancelled,10,5053
M105053,2024-12-27,North,Basic,Organic,35-44,99.9,2025-08-27,Cancelled,8,5054
M105054,2024-06-15,East,Basic,Walk-in,25-34,99.9,,Active,25,5055
M105055,2025-04-07,South,Premium,Organic,35-44,189.9,,Active,16,5056
M105056,2025-03-08,University,Basic,Google Ads,45-54,99.9,,Active,17,5057
M105057,2024-07-09,North,Basic,Instagram,25-34,99.9,,Active,25,5058
M105058,2025-09-08,Downtown,Plus,Organic,25-34,139.9,,Active,11,5059
M105059,2025-03-16,University,Plus,Walk-in,25-34,139.9,,Active,16,5060
M105060,2024-07-02,East,Basic,Organic,35-44,99.9,,Active,25,5061
M105061,2024-06-21,University,Basic,Walk-in,35-44,99.9,2025-11-21,Cancelled,17,5062
M105062,2025-01-28,University,Basic,Google Ads,35-44,99.9,,Active,18,5063
M105063,2026-05-14,South,Plus,Walk-in,25-34,139.9,,Active,3,5064
M105064,2024-12-14,North,Premium,Google Ads,35-44,189.9,,Active,20,5065
M105065,2024-09-09,North,Basic,Referral,35-44,99.9,,Active,23,5066
M105066,2024-01-20,University,Premium,Referral,35-44,189.9,,Active,30,5067
M105067,2026-06-02,North,Premium,Referral,25-34,189.9,,Active,2,5068
M105068,2025-06-06,East,Premium,Walk-in,35-44,189.9,,Active,14,5069
M105069,2026-04-24,West,Plus,Instagram,25-34,139.9,,Active,3,5070
M105070,2025-12-30,Downtown,Basic,Organic,18-24,99.9,,Active,7,5071
M105071,2024-11-21,University,Plus,Organic,55+,139.9,2026-02-21,Cancelled,15,5072
M105072,2026-02-13,Downtown,Basic,Corporate,35-44,99.9,2026-05-13,Cancelled,3,5073
M105073,2024-05-09,South,Premium,Organic,25-34,189.9,,Active,27,5074
M105074,2024-09-18,North,Plus,Instagram,25-34,139.9,,Active,22,5075
M105075,2025-04-08,University,Premium,Instagram,45-54,189.9,,Active,16,5076
M105076,2024-05-23,North,Premium,Instagram,35-44,189.9,,Active,26,5077
M105077,2024-07-25,North,Basic,Instagram,35-44,99.9,,Active,24,5078
M105078,2024-03-03,Downtown,Basic,Google Ads,25-34,99.9,,Active,29,5079
M105079,2025-02-08,North,Basic,Organic,18-24,99.9,,Active,18,5080
M105080,2025-09-03,University,Plus,Organic,45-54,139.9,2026-05-03,Cancelled,8,5081
M105081,2025-04-07,University,Premium,Instagram,35-44,189.9,,Active,16,5082
M105082,2026-05-09,West,Plus,Organic,45-54,139.9,,Active,3,5083
M105083,2026-01-10,South,Basic,Corporate,35-44,99.9,,Active,7,5084
M105084,2026-01-07,East,Basic,Walk-in,35-44,99.9,2026-07-07,Cancelled,6,5085
M105085,2025-12-13,North,Basic,Referral,25-34,99.9,,Active,8,5086
M105086,2024-11-05,North,Basic,Google Ads,25-34,99.9,,Active,21,5087
M105087,2024-11-25,University,Premium,Corporate,45-54,189.9,,Active,20,5088
M105088,2026-02-24,University,Basic,Referral,55+,99.9,,Active,5,5089
M105089,2025-12-11,West,Plus,Instagram,45-54,139.9,2026-05-11,Cancelled,5,5090
M105090,2025-03-21,West,Plus,Google Ads,35-44,139.9,,Active,16,5091
M105091,2024-07-03,North,Basic,Referral,35-44,99.9,,Active,25,5092
M105092,2025-01-08,North,Basic,Instagram,18-24,99.9,,Active,19,5093
M105093,2025-02-07,University,Basic,Referral,35-44,99.9,2025-09-07,Cancelled,7,5094
M105094,2024-12-04,East,Plus,Instagram,45-54,139.9,,Active,20,5095
M105095,2025-10-25,Downtown,Plus,Instagram,45-54,139.9,,Active,9,5096
M105096,2026-02-24,North,Basic,Organic,35-44,99.9,2026-04-24,Cancelled,2,5097
M105097,2025-01-27,West,Plus,Google Ads,25-34,139.9,2025-04-27,Cancelled,3,5098
M105098,2024-06-24,University,Basic,Organic,35-44,99.9,,Active,25,5099
M105099,2025-01-26,North,Plus,Instagram,25-34,139.9,,Active,18,5100
M105100,2026-06-28,Downtown,Plus,Instagram,55+,139.9,,Active,1,5101
M105101,2025-12-09,Downtown,Basic,Instagram,18-24,99.9,,Active,8,5102
M105102,2024-10-08,North,Plus,Referral,25-34,139.9,,Active,22,5103
M105103,2025-11-28,South,Plus,Google Ads,25-34,139.9,,Active,8,5104
M105104,2026-01-16,East,Plus,Referral,35-44,139.9,,Active,6,5105
M105105,2026-03-28,North,Basic,Google Ads,55+,99.9,,Active,4,5106
M105106,2024-04-18,Downtown,Plus,Instagram,18-24,139.9,2026-06-18,Cancelled,26,5107
M105107,2025-10-26,Downtown,Basic,Google Ads,45-54,99.9,,Active,9,5108
M105108,2024-08-05,West,Basic,Instagram,18-24,99.9,,Active,24,5109
M105109,2024-01-25,South,Premium,Referral,45-54,189.9,,Active,30,5110
M105110,2024-08-14,Downtown,Plus,Instagram,18-24,139.9,,Active,24,5111
M105111,2026-04-19,North,Basic,Corporate,35-44,99.9,,Active,3,5112
M105112,2025-05-30,West,Premium,Corporate,18-24,189.9,,Active,14,5113
M105113,2025-04-06,Downtown,Plus,Organic,35-44,139.9,,Active,16,5114
M105114,2025-06-08,North,Premium,Organic,25-34,189.9,2026-05-08,Cancelled,11,5115
M105115,2025-09-13,North,Plus,Instagram,18-24,139.9,,Active,11,5116
M105116,2025-12-11,South,Basic,Walk-in,18-24,99.9,2026-03-11,Cancelled,3,5117
M105117,2025-03-23,South,Basic,Organic,25-34,99.9,2025-08-23,Cancelled,5,5118
M105118,2024-05-15,University,Basic,Google Ads,45-54,99.9,,Active,27,5119
M105119,2026-01-12,East,Plus,Organic,18-24,139.9,,Active,7,5120
M105120,2024-03-26,Downtown,Plus,Instagram,35-44,139.9,,Active,28,5121
M105121,2025-03-28,North,Plus,Corporate,25-34,139.9,,Active,16,5122
M105122,2025-02-27,Downtown,Plus,Google Ads,18-24,139.9,2026-07-27,Cancelled,17,5123
M105123,2024-06-06,West,Basic,Corporate,35-44,99.9,,Active,26,5124
M105124,2024-09-04,East,Basic,Referral,35-44,99.9,,Active,23,5125
M105125,2026-03-16,South,Basic,Organic,35-44,99.9,,Active,5,5126
M105126,2025-09-19,South,Plus,Organic,18-24,139.9,,Active,10,5127
M105127,2026-03-23,West,Plus,Google Ads,35-44,139.9,,Active,4,5128
M105128,2025-05-17,Downtown,Basic,Corporate,35-44,99.9,2026-05-17,Cancelled,12,5129
M105129,2024-12-01,East,Basic,Google Ads,18-24,99.9,,Active,20,5130
M105130,2024-10-24,West,Basic,Walk-in,25-34,99.9,,Active,21,5131
M105131,2026-03-28,University,Premium,Google Ads,45-54,189.9,,Active,4,5132
M105132,2025-01-19,Downtown,Premium,Google Ads,25-34,189.9,2025-03-19,Cancelled,2,5133
M105133,2024-01-23,Downtown,Basic,Walk-in,35-44,99.9,2025-05-23,Cancelled,16,5134
M105134,2024-01-19,South,Premium,Referral,25-34,189.9,,Active,30,5135
M105135,2024-01-20,West,Plus,Instagram,25-34,139.9,,Active,30,5136
M105136,2026-02-03,University,Plus,Instagram,25-34,139.9,2026-04-03,Cancelled,2,5137
M105137,2026-04-14,University,Premium,Corporate,55+,189.9,,Active,4,5138
M105138,2025-02-07,East,Basic,Organic,45-54,99.9,,Active,18,5139
M105139,2025-01-26,South,Plus,Instagram,45-54,139.9,,Active,18,5140
M105140,2024-07-10,North,Plus,Instagram,25-34,139.9,,Active,25,5141
M105141,2024-05-10,Downtown,Plus,Instagram,25-34,139.9,,Active,27,5142
M105142,2026-06-23,University,Basic,Instagram,45-54,99.9,,Active,1,5143
M105143,2025-09-28,North,Basic,Instagram,45-54,99.9,2026-01-28,Cancelled,4,5144
M105144,2025-03-15,North,Basic,Referral,18-24,99.9,2026-07-15,Cancelled,16,5145
M105145,2024-12-31,Downtown,Premium,Corporate,25-34,189.9,,Active,19,5146
M105146,2024-06-21,University,Plus,Organic,18-24,139.9,,Active,25,5147
M105147,2025-05-04,South,Plus,Google Ads,35-44,139.9,,Active,15,5148
M105148,2026-01-25,North,Basic,Referral,25-34,99.9,,Active,6,5149
M105149,2026-03-09,North,Basic,Organic,35-44,99.9,,Active,5,5150
M105150,2024-11-01,Downtown,Plus,Referral,18-24,139.9,,Active,21,5151
M105151,2024-01-21,East,Plus,Google Ads,35-44,139.9,,Active,30,5152
M105152,2025-03-07,North,Basic,Organic,18-24,99.9,,Active,17,5153
M105153,2025-03-08,North,Premium,Referral,25-34,189.9,,Active,17,5154
M105154,2026-02-26,Downtown,Basic,Walk-in,18-24,99.9,,Active,5,5155
M105155,2026-06-06,University,Basic,Referral,35-44,99.9,,Active,2,5156
M105156,2025-12-22,North,Plus,Referral,45-54,139.9,,Active,7,5157
M105157,2024-10-31,East,Basic,Google Ads,35-44,99.9,,Active,21,5158
M105158,2024-10-19,North,Plus,Referral,45-54,139.9,,Active,21,5159
M105159,2024-09-28,South,Plus,Instagram,25-34,139.9,,Active,22,5160
M105160,2024-09-23,North,Plus,Referral,35-44,139.9,,Active,22,5161
M105161,2026-02-07,North,Basic,Organic,35-44,99.9,,Active,6,5162
M105162,2025-11-04,West,Basic,Instagram,45-54,99.9,,Active,9,5163
M105163,2025-04-28,South,Basic,Instagram,55+,99.9,2026-05-28,Cancelled,13,5164
M105164,2026-06-23,East,Plus,Instagram,25-34,139.9,,Active,1,5165
M105165,2025-05-04,West,Premium,Instagram,18-24,189.9,,Active,15,5166
M105166,2026-06-23,East,Basic,Organic,25-34,99.9,,Active,1,5167
M105167,2026-06-05,South,Basic,Corporate,55+,99.9,,Active,2,5168
M105168,2026-06-13,South,Plus,Organic,55+,139.9,,Active,2,5169
M105169,2025-10-17,West,Basic,Google Ads,18-24,99.9,,Active,9,5170
M105170,2025-07-19,East,Plus,Organic,25-34,139.9,,Active,12,5171
M105171,2025-09-30,South,Premium,Referral,18-24,189.9,,Active,10,5172
M105172,2025-04-19,East,Basic,Instagram,35-44,99.9,,Active,15,5173
M105173,2024-08-20,University,Plus,Organic,45-54,139.9,2026-02-20,Cancelled,18,5174
M105174,2024-03-31,Downtown,Plus,Instagram,35-44,139.9,,Active,28,5175
M105175,2025-01-30,East,Plus,Corporate,35-44,139.9,,Active,18,5176
M105176,2024-05-09,East,Plus,Google Ads,45-54,139.9,,Active,27,5177
